time (UTC),feature_type_instance,latitude (degrees_north),longitude (degrees_east),crs,platform,depth (m),acceleration_x,acceleration_y,acceleration_z,avg_wind_u,avg_wind_v,avg_wind_w,buoyancy_flux,dcl_date_time_string (1),heading,max_acc_x,max_acc_y,max_acc_z,max_heading,max_pitch,max_rate_x,max_rate_y,max_rate_z,max_roll,max_speed_of_sound,max_wind_u,max_wind_v,max_wind_w,min_acc_x,min_acc_y,min_acc_z,min_heading,min_pitch,min_rate_x,min_rate_y,min_rate_z,min_roll,min_speed_of_sound,min_wind_u,min_wind_v,min_wind_w,momentum_flux_uw,momentum_flux_vw,pitch,processing_version,rate_x,rate_y,rate_z,roll,speed_of_sound,start_time,status,std_acc_x,std_acc_y,std_acc_z,std_heading,std_pitch,std_rate_x,std_rate_y,std_rate_z,std_roll,std_speed_of_sound,std_u_corrected,std_v_corrected,std_w_corrected,std_wind_u,std_wind_v,std_wind_w,u_corrected,v_corrected,w_corrected,wave_motion,wind_speed,deploy_id (1)
2024-06-06 18:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.93,2.68,2.11,-0.06,2024/06/06 18:21:58.436,0.67,0.67,-0.6,0.58,0.77,-0.37,0.04,0.05,0.07,-0.93,13.88,5.4,8.5,6.01,0.3,-0.85,0.4,0.58,-0.55,-0.03,-0.04,-0.04,-1.01,-1.31,-3.34,-3.0,-1.57,-0.56,0.11,-0.45,4.0,0.0,0.0,0.01,-0.97,4.29,158.758329,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.02,0.01,3.68,1.4,1.83,1.29,1.29,1.59,1.05,-0.99,3.37,-0.48,1.83,3.55,D0011
2024-06-06 19:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,2.22,3.35,2.24,-0.17,2024/06/06 19:21:58.122,0.72,0.67,-0.61,0.58,0.8,-0.36,0.04,0.05,0.08,-0.92,13.91,5.71,8.94,5.17,0.27,-0.84,0.4,0.63,-0.55,-0.03,-0.04,-0.05,-1.02,-1.99,-2.85,-2.44,-0.79,-0.42,0.02,-0.45,4.0,0.0,0.0,0.02,-0.97,5.68,158.799995,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.02,0.02,3.94,1.5,1.33,1.04,1.4,1.52,0.75,-0.46,4.56,-0.28,1.77,4.59,D0011
2024-06-06 20:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.83,2.46,2.16,0.02,2024/06/06 20:21:58.076,0.69,0.64,-0.62,0.57,0.87,-0.38,0.04,0.04,0.06,-0.93,14.06,5.72,8.1,6.75,0.32,-0.83,0.42,0.54,-0.52,-0.03,-0.03,-0.03,-1.02,-1.52,-3.51,-1.92,-1.71,-0.62,0.2,-0.45,4.0,0.0,0.0,0.01,-0.97,5.64,158.841662,1,0.04,0.03,0.02,0.05,0.02,0.01,0.01,0.01,0.01,3.22,1.4,1.97,1.55,1.29,1.59,1.18,-1.15,3.18,-0.34,1.48,3.39,D0011
2024-06-06 21:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,1.23,2.71,2.12,-0.06,2024/06/06 21:21:57.938,0.7,0.67,-0.61,0.58,0.78,-0.36,0.04,0.05,0.07,-0.92,13.17,5.82,8.03,5.88,0.3,-0.85,0.4,0.61,-0.53,-0.03,-0.04,-0.03,-1.02,-2.53,-3.68,-2.23,-1.45,-0.57,0.06,-0.45,4.0,0.0,0.0,0.01,-0.97,3.53,158.883329,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,4.15,1.43,1.94,1.3,1.41,1.6,0.97,-0.89,3.53,-0.36,1.71,3.66,D0011
2024-06-06 22:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,2.34,3.69,2.61,-0.09,2024/06/06 22:21:57.763,0.7,0.64,-0.61,0.58,0.81,-0.37,0.04,0.05,0.07,-0.91,13.93,6.35,10.89,6.49,0.27,-0.86,0.41,0.56,-0.52,-0.03,-0.04,-0.04,-1.03,-3.1,-3.15,-2.59,-0.98,-0.64,0.05,-0.45,4.0,0.0,0.0,0.01,-0.97,6.02,158.924995,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.07,1.87,2.23,1.6,1.76,1.87,0.98,-0.52,5.06,-0.31,1.62,5.1,D0011
2024-06-06 23:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,2.81,4.0,2.75,-0.17,2024/06/06 23:21:58.160,0.71,0.65,-0.6,0.58,0.82,-0.38,0.04,0.05,0.07,-0.92,14.6,7.43,11.0,6.28,0.28,-0.86,0.41,0.61,-0.54,-0.03,-0.04,-0.04,-1.01,-1.85,-2.87,-1.98,-0.87,-0.47,0.02,-0.45,4.0,0.0,0.0,0.01,-0.97,6.14,158.966662,1,0.05,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,2.64,1.89,1.96,1.32,1.76,1.77,0.91,-0.39,5.59,-0.24,1.67,5.6,D0011
2024-06-07 00:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,2.37,3.21,2.16,0.03,2024/06/07 00:21:57.734,0.72,0.63,-0.61,0.58,0.81,-0.39,0.04,0.04,0.07,-0.92,13.94,5.58,6.96,4.95,0.3,-0.85,0.41,0.64,-0.53,-0.03,-0.03,-0.04,-1.01,-1.08,-2.5,-1.3,-0.61,-0.34,-0.01,-0.45,4.0,0.0,0.0,0.01,-0.97,5.19,159.008329,1,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.59,1.43,1.19,0.74,1.38,1.36,0.72,-0.28,4.53,-0.16,1.45,4.54,D0011
2024-06-07 01:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,1.33,2.54,2.11,-0.09,2024/06/07 01:21:58.168,0.73,0.62,-0.62,0.57,0.83,-0.37,0.04,0.05,0.07,-0.93,14.67,5.76,8.44,5.87,0.3,-0.84,0.42,0.64,-0.51,-0.03,-0.04,-0.04,-1.02,-1.72,-3.65,-2.09,-1.18,-0.54,0.07,-0.45,4.0,0.0,0.0,0.01,-0.97,5.96,159.049995,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,4.25,1.44,1.97,1.24,1.45,1.56,0.96,-0.92,3.42,-0.18,1.48,3.55,D0011
2024-06-07 02:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,1.36,2.23,1.64,0.03,2024/06/07 02:21:57.667,0.73,0.61,-0.62,0.57,0.81,-0.39,0.04,0.04,0.06,-0.92,14.92,5.64,7.19,4.36,0.33,-0.83,0.42,0.64,-0.51,-0.03,-0.03,-0.03,-1.01,-0.66,-2.28,-2.14,-1.13,-0.36,0.03,-0.45,4.0,0.0,0.0,0.01,-0.97,6.86,159.091662,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,3.15,1.18,1.05,0.79,1.17,1.28,0.7,-0.51,3.03,-0.17,1.39,3.08,D0011
2024-06-07 03:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.47,-0.73,0.49,0.81,2.19,1.8,-0.02,2024/06/07 03:21:57.946,0.73,0.64,-0.62,0.57,0.81,-0.38,0.04,0.04,0.06,-0.93,15.84,5.36,7.95,5.66,0.32,-0.84,0.41,0.66,-0.51,-0.03,-0.03,-0.03,-1.01,0.12,-3.1,-2.77,-1.85,-0.55,0.19,-0.45,4.0,0.0,0.0,0.01,-0.97,6.01,159.133329,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,2.8,1.23,1.59,1.22,1.18,1.46,0.99,-1.0,2.76,-0.34,1.46,2.95,D0011
2024-06-07 04:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.82,1.81,1.54,-0.05,2024/06/07 04:21:57.993,0.73,0.62,-0.62,0.56,0.81,-0.38,0.04,0.04,0.06,-0.92,15.27,4.28,5.84,4.68,0.32,-0.83,0.43,0.65,-0.53,-0.03,-0.03,-0.03,-1.02,0.95,-2.87,-1.6,-1.65,-0.32,0.06,-0.45,4.0,0.0,0.0,0.01,-0.97,7.19,159.174995,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,2.4,1.06,1.08,0.78,1.03,1.16,0.82,-0.75,2.4,-0.16,1.42,2.52,D0011
2024-06-07 05:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.78,2.0,1.76,0.03,2024/06/07 05:21:57.855,0.71,0.63,-0.61,0.57,0.8,-0.38,0.04,0.04,0.06,-0.93,16.67,4.94,6.45,5.4,0.31,-0.83,0.42,0.63,-0.52,-0.03,-0.04,-0.03,-1.02,1.28,-3.18,-1.76,-1.43,-0.37,0.09,-0.45,4.0,0.0,0.0,0.01,-0.97,9.84,159.216662,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,2.8,1.13,1.37,0.97,1.13,1.27,0.95,-0.92,2.62,-0.22,1.42,2.78,D0011
2024-06-07 06:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.63,1.95,1.61,-0.1,2024/06/07 06:21:58.578,0.7,0.64,-0.61,0.57,0.8,-0.38,0.04,0.04,0.06,-0.92,16.45,4.46,6.44,4.92,0.33,-0.84,0.42,0.62,-0.52,-0.03,-0.04,-0.03,-1.01,0.05,-3.04,-2.38,-1.28,-0.34,0.1,-0.46,4.0,0.0,0.0,0.01,-0.97,9.16,159.258329,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.62,1.04,1.11,0.79,0.99,1.18,0.86,-0.88,2.43,-0.32,1.4,2.61,D0011
2024-06-07 07:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.36,1.69,1.68,-0.11,2024/06/07 07:21:57.783,0.68,0.63,-0.62,0.57,0.78,-0.37,0.04,0.04,0.06,-0.92,16.06,3.44,5.54,5.02,0.32,-0.83,0.43,0.6,-0.52,-0.03,-0.04,-0.03,-1.02,0.45,-2.87,-1.36,-1.33,-0.18,0.13,-0.46,4.0,0.0,0.0,0.01,-0.97,9.36,159.299995,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.24,1.0,0.75,0.69,0.8,1.02,0.97,-1.04,2.15,-0.23,1.41,2.4,D0011
2024-06-07 08:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.59,1.84,1.58,-0.2,2024/06/07 08:21:58.249,0.71,0.64,-0.61,0.57,0.8,-0.38,0.04,0.04,0.06,-0.92,16.45,4.22,5.67,4.87,0.31,-0.84,0.42,0.58,-0.53,-0.03,-0.04,-0.03,-1.01,0.66,-2.77,-2.65,-1.46,-0.31,0.11,-0.45,4.0,0.0,0.0,0.02,-0.97,10.12,159.341662,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,4.26,1.01,1.02,0.79,0.96,1.13,0.87,-0.89,2.33,-0.29,1.45,2.51,D0011
2024-06-07 09:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.48,1.81,1.64,-0.07,2024/06/07 09:21:58.180,0.71,0.61,-0.62,0.57,0.78,-0.4,0.04,0.04,0.06,-0.93,16.99,3.95,6.11,5.03,0.33,-0.83,0.42,0.64,-0.51,-0.03,-0.03,-0.02,-1.0,1.32,-2.56,-1.74,-1.06,-0.3,0.12,-0.45,4.0,0.0,0.0,0.02,-0.97,10.98,159.383329,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.77,1.03,0.97,0.8,0.91,1.12,0.9,-1.01,2.26,-0.29,1.31,2.49,D0011
2024-06-07 10:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.41,1.79,1.74,-0.12,2024/06/07 10:21:58.275,0.69,0.6,-0.63,0.57,0.77,-0.4,0.03,0.04,0.06,-0.93,17.53,3.85,6.03,5.64,0.34,-0.83,0.42,0.6,-0.51,-0.03,-0.03,-0.03,-1.01,0.78,-2.63,-2.47,-1.69,-0.28,0.16,-0.45,4.0,0.0,0.0,0.02,-0.97,5.88,159.424995,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,4.2,1.1,0.99,0.96,0.91,1.17,1.05,-1.09,2.28,-0.25,1.35,2.54,D0011
2024-06-07 11:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.42,2.18,1.87,-0.18,2024/06/07 11:21:58.264,0.67,0.61,-0.62,0.56,0.77,-0.4,0.03,0.04,0.06,-0.92,18.26,4.27,8.24,6.39,0.32,-0.83,0.42,0.59,-0.51,-0.03,-0.03,-0.03,-1.01,2.37,-3.16,-2.76,-2.84,-0.56,0.48,-0.45,4.0,0.0,0.0,0.01,-0.97,10.01,159.466662,1,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,3.69,1.36,1.36,1.67,0.99,1.56,1.29,-1.14,2.64,-0.47,1.41,2.91,D0011
2024-06-07 12:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.49,0.14,1.16,1.82,0.03,2024/06/07 12:21:57.667,4.62,0.6,-0.62,0.52,-1.54,-0.42,0.04,0.04,0.04,-0.92,12.41,2.83,5.05,4.83,0.38,-0.84,0.46,-1.77,-0.51,-0.04,-0.03,-0.02,-1.01,11.59,-2.48,-1.45,-1.32,-0.21,0.06,-0.46,4.0,0.0,0.0,0.01,-0.97,11.92,159.508329,1,0.03,0.03,0.01,0.04,0.01,0.01,0.01,0.01,0.01,0.14,1.06,0.43,0.59,0.69,1.03,0.86,2.14,-0.3,0.11,1.47,2.16,D0011
2024-06-07 13:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.49,0.0,0.6,1.13,0.04,2024/06/07 13:21:58.129,4.53,0.6,-0.61,0.53,-1.67,-0.43,0.04,0.03,0.04,-0.92,11.47,2.4,3.66,3.6,0.37,-0.85,0.46,-1.84,-0.52,-0.03,-0.03,-0.01,-1.01,10.18,-2.39,-1.97,-1.08,-0.08,0.02,-0.47,4.0,0.0,0.0,0.01,-0.97,10.71,159.549995,1,0.03,0.03,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.2,0.78,0.33,0.39,0.62,0.8,0.64,1.25,-0.17,0.12,1.39,1.27,D0011
2024-06-07 14:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.38,1.62,1.74,0.03,2024/06/07 14:21:57.926,0.67,0.64,-0.58,0.59,0.81,-0.4,0.04,0.04,0.06,-0.92,10.5,3.73,5.69,5.69,0.32,-0.87,0.4,0.58,-0.53,-0.03,-0.04,-0.04,-1.04,9.81,-2.85,-1.88,-1.39,-0.25,0.11,-0.47,4.0,0.0,0.0,0.01,-0.97,10.05,159.591662,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.14,1.12,0.9,0.92,0.87,1.11,1.07,-1.05,2.16,-0.15,2.14,2.41,D0011
2024-06-07 15:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.33,1.77,1.72,0.01,2024/06/07 15:21:58.067,0.71,0.66,-0.58,0.6,0.84,-0.41,0.04,0.05,0.07,-0.91,19.2,3.58,6.46,5.72,0.31,-0.88,0.39,0.56,-0.51,-0.04,-0.04,-0.04,-1.03,3.07,-2.98,-2.78,-1.86,-0.25,0.24,-0.46,4.0,0.0,0.0,0.01,-0.97,11.04,159.633329,1,0.04,0.04,0.03,0.04,0.02,0.01,0.01,0.01,0.02,3.17,1.13,0.89,1.06,0.83,1.19,1.07,-1.15,2.18,-0.29,2.63,2.48,D0011
2024-06-07 16:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.28,2.22,2.46,-0.17,2024/06/07 16:21:57.853,0.69,0.63,-0.58,0.6,0.81,-0.41,0.04,0.05,0.06,-0.92,20.05,3.79,6.95,6.22,0.32,-0.87,0.4,0.53,-0.52,-0.03,-0.04,-0.04,-1.03,3.86,-3.18,-2.26,-2.46,-0.2,0.21,-0.46,4.0,0.0,0.0,0.01,-0.97,13.2,159.674995,1,0.04,0.04,0.03,0.04,0.02,0.01,0.01,0.01,0.02,3.66,1.4,0.98,1.26,0.91,1.32,1.3,-1.71,2.84,-0.28,2.37,3.33,D0011
2024-06-07 17:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.43,2.04,2.27,0.01,2024/06/07 17:21:57.870,0.65,0.61,-0.59,0.59,0.77,-0.4,0.04,0.04,0.06,-0.91,18.58,4.54,6.71,6.84,0.33,-0.87,0.4,0.5,-0.52,-0.03,-0.04,-0.04,-1.02,5.46,-3.71,-2.24,-2.19,-0.28,0.15,-0.46,4.0,0.0,0.0,0.01,-0.97,12.27,159.716662,1,0.04,0.04,0.02,0.04,0.02,0.01,0.01,0.01,0.02,1.77,1.44,1.31,1.44,1.05,1.35,1.39,-1.37,2.76,-0.18,2.19,3.08,D0011
2024-06-07 18:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.44,2.01,2.12,0.04,2024/06/07 18:21:58.097,0.63,0.62,-0.59,0.59,0.74,-0.41,0.04,0.04,0.06,-0.9,21.27,4.55,7.08,6.27,0.33,-0.86,0.4,0.5,-0.52,-0.03,-0.03,-0.04,-1.02,4.67,-3.69,-2.54,-2.85,-0.34,0.17,-0.46,4.0,0.0,0.0,0.01,-0.97,13.12,159.758329,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,4.38,1.38,1.33,1.49,1.05,1.38,1.32,-1.19,2.69,-0.22,2.4,2.95,D0011
2024-06-07 19:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.3,1.88,2.01,0.09,2024/06/07 19:21:57.728,0.72,0.62,-0.58,0.59,0.83,-0.39,0.04,0.05,0.07,-0.91,22.66,3.49,6.5,5.7,0.33,-0.88,0.4,0.59,-0.52,-0.04,-0.03,-0.04,-1.03,6.14,-3.05,-2.07,-1.93,-0.18,0.15,-0.46,4.0,0.0,0.0,0.01,-0.97,16.89,159.799995,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.91,1.23,0.86,1.04,0.85,1.16,1.14,-1.42,2.36,-0.24,2.54,2.77,D0011
2024-06-07 20:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.32,1.91,1.89,-0.06,2024/06/07 20:21:57.694,0.76,0.65,-0.57,0.6,0.89,-0.39,0.05,0.05,0.07,-0.91,21.79,3.66,6.83,5.51,0.29,-0.89,0.39,0.64,-0.53,-0.04,-0.04,-0.05,-1.05,5.0,-3.15,-2.99,-2.25,-0.3,0.27,-0.46,4.0,0.0,0.0,0.01,-0.97,13.63,159.841662,1,0.05,0.04,0.03,0.04,0.02,0.01,0.01,0.02,0.02,4.16,1.21,0.94,1.18,0.86,1.25,1.13,-1.42,2.29,-0.33,2.61,2.72,D0011
2024-06-07 21:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.06,2.01,2.53,-0.08,2024/06/07 21:21:57.757,0.7,0.62,-0.59,0.59,0.8,-0.37,0.04,0.04,0.06,-0.91,20.99,3.21,6.38,6.21,0.33,-0.87,0.4,0.6,-0.51,-0.04,-0.03,-0.04,-1.02,4.44,-3.12,-1.82,-1.4,-0.28,0.14,-0.46,4.0,0.0,0.0,0.01,-0.97,12.99,159.883329,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.89,1.44,0.71,0.96,0.8,1.32,1.14,-1.92,2.59,-0.2,2.35,3.22,D0011
2024-06-07 22:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.42,1.86,1.89,-0.06,2024/06/07 22:21:58.490,0.71,0.62,-0.59,0.58,0.81,-0.4,0.04,0.04,0.06,-0.91,22.23,4.04,6.74,5.82,0.33,-0.87,0.41,0.57,-0.51,-0.03,-0.03,-0.03,-1.02,4.75,-3.09,-2.99,-1.93,-0.32,0.18,-0.46,4.0,0.0,0.0,0.01,-0.97,15.0,159.924995,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.78,1.22,1.13,1.17,0.95,1.26,1.17,-1.23,2.37,-0.23,2.28,2.68,D0011
2024-06-07 23:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.26,2.15,2.4,-0.17,2024/06/07 23:21:57.937,0.69,0.62,-0.58,0.59,0.8,-0.39,0.04,0.04,0.07,-0.92,22.49,3.65,7.18,6.64,0.32,-0.87,0.41,0.6,-0.52,-0.03,-0.04,-0.04,-1.03,5.51,-3.13,-2.81,-2.09,-0.26,0.24,-0.46,4.0,0.0,0.0,0.01,-0.97,16.27,159.966662,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.8,1.35,0.93,1.22,0.86,1.32,1.24,-1.68,2.76,-0.27,2.24,3.25,D0011
2024-06-08 00:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.41,1.96,1.96,0.05,2024/06/08 00:21:57.929,0.69,0.64,-0.59,0.59,0.8,-0.4,0.04,0.04,0.06,-0.92,22.69,4.23,7.21,6.57,0.33,-0.86,0.4,0.6,-0.51,-0.03,-0.03,-0.04,-1.02,6.12,-3.57,-2.74,-2.19,-0.37,0.18,-0.46,4.0,0.0,0.0,0.01,-0.97,15.92,160.008329,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.62,1.31,1.22,1.28,1.01,1.34,1.21,-1.25,2.48,-0.27,2.04,2.79,D0011
2024-06-08 01:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.38,2.19,2.28,-0.06,2024/06/08 01:21:58.340,0.72,0.63,-0.59,0.58,0.82,-0.41,0.04,0.04,0.06,-0.91,22.45,4.18,7.66,6.57,0.34,-0.87,0.41,0.62,-0.51,-0.03,-0.03,-0.04,-1.02,5.31,-3.52,-3.3,-2.45,-0.38,0.24,-0.46,4.0,0.0,0.0,0.01,-0.97,15.53,160.049995,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.76,1.43,1.31,1.54,1.03,1.41,1.32,-1.61,2.73,-0.31,2.29,3.19,D0011
2024-06-08 02:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.18,2.66,1.96,0.12,2024/06/08 02:21:58.471,0.71,0.61,-0.59,0.59,0.83,-0.39,0.04,0.04,0.07,-0.91,22.7,5.27,8.91,5.5,0.33,-0.87,0.41,0.54,-0.51,-0.04,-0.03,-0.03,-1.03,6.21,-3.11,-2.72,-1.37,-0.62,0.07,-0.46,4.0,0.0,0.0,0.01,-0.97,15.75,160.091662,1,0.04,0.04,0.02,0.03,0.02,0.01,0.01,0.01,0.02,4.05,1.41,1.81,1.29,1.35,1.58,0.9,-0.82,3.39,-0.41,2.32,3.51,D0011
2024-06-08 03:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.82,2.16,1.6,-0.0,2024/06/08 03:21:58.389,0.73,0.62,-0.59,0.58,0.88,-0.4,0.04,0.04,0.06,-0.91,22.33,4.32,7.38,4.71,0.35,-0.86,0.41,0.6,-0.5,-0.03,-0.03,-0.03,-1.03,5.06,-2.66,-2.75,-1.61,-0.5,0.1,-0.46,4.0,0.0,0.0,0.01,-0.97,13.51,160.133329,1,0.03,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,4.76,1.17,1.29,0.9,1.08,1.34,0.8,-0.84,2.65,-0.4,2.23,2.81,D0011
2024-06-08 04:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.74,2.26,1.75,-0.02,2024/06/08 04:21:58.389,0.71,0.61,-0.6,0.58,0.84,-0.39,0.04,0.04,0.06,-0.9,22.28,4.71,7.81,5.25,0.35,-0.86,0.41,0.58,-0.51,-0.03,-0.03,-0.04,-1.03,4.42,-3.14,-2.78,-1.83,-0.58,0.15,-0.46,4.0,0.0,0.0,0.01,-0.97,15.12,160.174995,1,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.02,3.85,1.26,1.51,1.2,1.12,1.43,0.96,-0.96,2.75,-0.43,2.14,2.95,D0011
2024-06-08 05:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.02,2.66,1.96,-0.05,2024/06/08 05:21:58.253,0.72,0.58,-0.61,0.57,0.81,-0.41,0.04,0.04,0.05,-0.91,21.78,5.24,8.74,5.54,0.36,-0.84,0.42,0.61,-0.5,-0.03,-0.03,-0.03,-1.02,4.31,-3.66,-2.13,-1.86,-0.68,0.1,-0.45,4.0,0.0,0.0,0.01,-0.97,15.88,160.216662,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,4.14,1.41,1.95,1.34,1.34,1.6,0.95,-0.97,3.29,-0.5,1.77,3.47,D0011
2024-06-08 06:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.0,2.59,1.98,-0.06,2024/06/08 06:21:58.282,0.72,0.59,-0.61,0.58,0.83,-0.41,0.04,0.04,0.06,-0.91,21.69,5.37,8.4,5.71,0.36,-0.85,0.41,0.61,-0.49,-0.03,-0.03,-0.03,-1.05,5.69,-3.41,-2.86,-1.65,-0.69,0.14,-0.45,4.0,0.0,0.0,0.01,-0.97,16.28,160.258329,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,3.6,1.41,2.07,1.4,1.36,1.61,0.99,-0.99,3.23,-0.46,2.07,3.41,D0011
2024-06-08 07:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,2.49,3.65,2.4,0.12,2024/06/08 07:21:57.964,0.71,0.59,-0.62,0.57,0.83,-0.4,0.04,0.04,0.06,-0.91,21.25,6.26,9.56,5.53,0.36,-0.84,0.42,0.6,-0.5,-0.03,-0.03,-0.03,-1.02,4.9,-2.46,-2.31,-0.67,-0.57,0.08,-0.45,4.0,0.0,0.0,0.01,-0.97,14.25,160.299995,1,0.03,0.03,0.02,0.04,0.01,0.01,0.01,0.01,0.02,4.2,1.61,1.58,1.16,1.54,1.61,0.79,-0.37,4.99,-0.31,1.88,5.02,D0011
